title,platform,platforms_available,appId,store_url,genre,contentRating,score,free,price,offersIAP,IAPRange,installs,developer,developerWebsite,privacyPolicy,released,updated,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
Serena : AI Girlfriend,ios,ios,com.ai.aigirlfriend.simulator,https://apps.apple.com/us/app/serena-ai-girlfriend/id6502601279?uo=4,Health & Fitness,17+,3.72222,TRUE,0,,,,Sir Studios,,,2024-12-18T08:00:00Z,2024-12-18T12:27:48Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Fanchatsy - 3D AI girlfriend,ios,ios,com.fanchatsy.fanchatsyai,https://apps.apple.com/us/app/fanchatsy-3d-ai-girlfriend/id6743952032?uo=4,Entertainment,17+,5,TRUE,0,,,,fanchatsy inc,,,2025-08-26T07:00:00Z,2026-03-03T20:18:29Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Phonic:AI Girlfriend&PhotoChat,ios,ios,ps.com.regrt,https://apps.apple.com/us/app/phonic-ai-girlfriend-photochat/id6741843410?uo=4,Utilities,17+,5,TRUE,0,,,,BIGAMMA HK LIMITED,https://phonic.bigamma.ai/,,2025-02-17T08:00:00Z,2025-05-07T03:34:34Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
LoveLingo: My Ai Girlfriend,ios,ios,com.aiGirlfriendLearnLanguage,https://apps.apple.com/us/app/lovelingo-my-ai-girlfriend/id6452276961?uo=4,Entertainment,17+,4.26984,TRUE,0,,,,Mehmet Ali Demir,https://www.mehmetali.co/mobileapps,,2023-08-06T07:00:00Z,2025-03-13T21:08:20Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Waifu Chat: AI Girlfriend,ios,ios,io.humblecraft.waifuaigirlfriend,https://apps.apple.com/us/app/waifu-chat-ai-girlfriend/id6497230098?uo=4,Entertainment,17+,4.59821,TRUE,0,,,,HC MAKER - PHOTO LOGO BACKGROUND EDITOR APPS FOR FREE,,,2024-05-06T07:00:00Z,2024-06-17T17:28:13Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend - Buzz,ios,ios,com.xiaoyao.Eva,https://apps.apple.com/us/app/ai-girlfriend-buzz/id6621250009?uo=4,Entertainment,17+,4.2,TRUE,0,,,,NEWAI RESEARCH LAB,,,2024-08-15T07:00:00Z,2025-08-15T16:39:30Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend My Secret Play,ios,ios,SenseForge.AI-Girlfriend,https://apps.apple.com/us/app/ai-girlfriend-my-secret-play/id6752568478?uo=4,Lifestyle,17+,0,TRUE,0,,,,SenseForge LTD,,,2025-12-27T08:00:00Z,2026-01-07T11:36:51Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
TaleTal: AI Chat Friend Story,ios,ios,com.zc.dlchat,https://apps.apple.com/us/app/taletal-ai-chat-friend-story/id6446999350?uo=4,Entertainment,17+,4.45455,TRUE,0,,,,ZanChat (Guangzhou) Information Technology Co. Ltd.,https://www.zan.chat,,2023-04-25T07:00:00Z,2026-04-10T07:53:26Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Role AI - Chat with AI friends,ios,ios,com.spock.ai.assistant.ios,https://apps.apple.com/us/app/role-ai-chat-with-ai-friends/id6446609797?uo=4,Entertainment,17+,4.48639,TRUE,0,,,,Annie Jain,https://roleai.app/,,2023-03-24T07:00:00Z,2023-11-24T02:10:54Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Mia: AI Girlfriend Waifu Chat,ios,ios,lucasiankowski.AiGirlfriend,https://apps.apple.com/us/app/mia-ai-girlfriend-waifu-chat/id6755919834?uo=4,Entertainment,9+,0,TRUE,0,,,,Lucas Iankowski Correa da Silva,https://www.instagram.com/miaaigirlfriend,,2025-12-12T08:00:00Z,2026-03-04T19:14:09Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Ai Girlfriend: Virtual Love,ios,ios,com.aigirlfriend.virtuallove,https://apps.apple.com/us/app/ai-girlfriend-virtual-love/id6757268335?uo=4,Entertainment,17+,0,TRUE,0,,,,Anas Kayssi,,,2026-01-07T08:00:00Z,2026-01-07T10:56:15Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend & Roleplay Chat,ios,ios,com.sbugrademirci.aidatingly,https://apps.apple.com/us/app/ai-girlfriend-roleplay-chat/id6753975758?uo=4,Entertainment,17+,4.25,TRUE,0,,,,Saltuk Bugra DEMIRCI,https://sites.google.com/view/aidatingly,,2025-10-31T07:00:00Z,2026-02-24T17:18:44Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
VIVIVI-18+ Waifu AI Girlfriend,ios,ios,fun.com.vivivi,https://apps.apple.com/us/app/vivivi-18-waifu-ai-girlfriend/id6754780576?uo=4,Entertainment,17+,4,TRUE,0,,,,Hung Nguyen,,,2025-11-11T08:00:00Z,2026-01-26T04:08:13Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AINE: 2D AI Girlfriend Chat,ios,ios,jp.co.decryption.aine,https://apps.apple.com/us/app/aine-2d-ai-girlfriend-chat/id6745574147?uo=4,Lifestyle,17+,2,TRUE,0,,,,"DECRYPTION, CO., LTD.",https://aine.decryption.co.jp/,,2025-05-20T07:00:00Z,2025-09-11T11:06:59Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
My Ai Girlfriend - Ai Chat 18,ios,ios,com.chintan.AiGirlChat,https://apps.apple.com/us/app/my-ai-girlfriend-ai-chat-18/id6502044865?uo=4,Reference,17+,4.64609,TRUE,0,,,,Chintan Patel,,,2024-05-07T07:00:00Z,2025-02-21T22:42:15Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
"AIGF: AI Girlfriend, BF Chat",ios,ios,com.aichat.anonymous,https://apps.apple.com/us/app/aigf-ai-girlfriend-bf-chat/id6757312738?uo=4,Entertainment,12+,5,TRUE,0,,,,Yana Bilous,https://www.aigf.live,,2026-01-08T08:00:00Z,2026-04-09T10:27:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend Chat & Roleplay,ios,ios,com.lyubimy.aigirlfriendchatcompanion,https://apps.apple.com/us/app/ai-girlfriend-chat-roleplay/id6758352855?uo=4,Entertainment,17+,0,TRUE,0,,,,YASSINE CHEQROUNI,,,2026-03-24T07:00:00Z,2026-03-24T12:35:02Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Eva:chat AI girlfriend,ios,ios,com.Eva.girlfriend,https://apps.apple.com/us/app/eva-chat-ai-girlfriend/id6739034219?uo=4,Social Networking,17+,0,TRUE,0,,,,THREE TIGER NETWORK TECHNOLOGY LIMITED,https://evaassistantai.com,,2024-12-05T08:00:00Z,2025-01-06T08:04:58Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Aimy: Anime-Style AI Chat,ios,ios,jp.aimy.mobile,https://apps.apple.com/us/app/aimy-anime-style-ai-chat/id6450537255?uo=4,Games,17+,4.47058,TRUE,0,,,,aisaac inc.,,,2025-12-24T08:00:00Z,2026-04-07T01:21:13Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Tolan: Alien Best Friend,ios,ios,ai.portola.portola,https://apps.apple.com/us/app/tolan-alien-best-friend/id6477549878?uo=4,Health & Fitness,17+,4.78165,TRUE,0,,,,Portola,https://tolans.com/,,2024-06-19T07:00:00Z,2026-04-11T20:39:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Luna: AI Companion,ios,ios,nelalaufkova.AIGirl,https://apps.apple.com/us/app/luna-ai-companion/id6748456148?uo=4,Entertainment,17+,0,TRUE,0,,,,NELA LAUFKOVA,,,2025-07-15T07:00:00Z,2025-07-15T21:34:41Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
NextGen AI Chat Assistant,ios,ios,com.nextgen.aibot,https://apps.apple.com/us/app/nextgen-ai-chat-assistant/id6738577014?uo=4,Productivity,4+,3.92851,TRUE,0,,,,"Belair Mobile, Inc.",,,2024-12-07T08:00:00Z,2026-04-06T07:57:21Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Perspective AI: Your Assistant,ios,ios,com.perspective.ai.app,https://apps.apple.com/us/app/perspective-ai-your-assistant/id6736531170?uo=4,Productivity,17+,3.93789,TRUE,0,,,,App Vizyon,,,2024-10-07T07:00:00Z,2025-04-21T14:25:35Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,"EN, FR, DE, PT, ES"
AI Roleplay Chat : Spicychat,ios,ios,com.ai.girlfriend.chat,https://apps.apple.com/us/app/ai-roleplay-chat-spicychat/id6748894663?uo=4,Entertainment,17+,4.18182,TRUE,0,,,,Ekta Undhad,https://ektaundhad.blogspot.com/2025/10/support.html,,2025-07-23T07:00:00Z,2025-12-20T13:20:35Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
"Friends – Pengu, Bao & Mellow",ios,ios,com.slay.pengu,https://apps.apple.com/us/app/friends-pengu-bao-mellow/id6462927800?uo=4,Social Networking,4+,4.85138,TRUE,0,,,,SLAY GmbH,https://penguapp.co/,,2023-09-30T07:00:00Z,2026-04-02T21:12:22Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
QualiTime.ai - Kid's Companion,ios,ios,com.qualitime.quali,https://apps.apple.com/us/app/qualitime-ai-kids-companion/id6737403785?uo=4,Education,4+,4.81522,TRUE,0,,,,USANGEL LLC,,,2024-12-05T08:00:00Z,2025-12-15T02:58:01Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Martin: Personal Assistant,ios,ios,com.dixits.martin,https://apps.apple.com/us/app/martin-personal-assistant/id6453473083?uo=4,Productivity,4+,4.35249,TRUE,0,,,,Martin AI,https://trymartin.com,,2023-08-17T07:00:00Z,2026-01-01T16:16:51Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Nexus Bond AI,ios,ios,org.reactjs.native.example.NexusBondApp,https://apps.apple.com/us/app/nexus-bond-ai/id6741106962?uo=4,Social Networking,17+,5,TRUE,0,,,,Edith Lagunas,,,2025-03-13T07:00:00Z,2025-10-15T01:33:05Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
her/him - Live AI Assistant,ios,ios,com.diegoas2.her-him,https://apps.apple.com/us/app/her-him-live-ai-assistant/id6754205681?uo=4,Productivity,12+,3.66667,TRUE,0,,,,Diego Saavedra,,,2025-10-24T07:00:00Z,2026-02-05T07:14:18Z,mixed,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
AI Companion: Mental Health,ios,ios,co.novageeks.mediation,https://apps.apple.com/us/app/ai-companion-mental-health/id1103551545?uo=4,Health & Fitness,12+,4.30693,TRUE,0,,,,NOVAHUB TECHNOLOGY COMPANY LIMITED,,,2016-04-20T07:54:20Z,2026-03-20T04:26:25Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Paradot AI: Personal AI Friend,ios,ios,com.dotify.ai.us,https://apps.apple.com/us/app/paradot-ai-personal-ai-friend/id6451469304?uo=4,Entertainment,17+,4.39628,TRUE,0,,,,Parallel Dots TX Limited,http://www.dotify.ai,,2023-07-24T07:00:00Z,2025-08-03T21:24:53Z,companion,TRUE,https://paradot.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, voice, memory, gifts, exclusive scenarios",$9.99/month,"en, zh, ja, ko"
Dootchi: Emochi Alternative,ios,ios,com.bless.dootchi,https://apps.apple.com/us/app/dootchi-emochi-alternative/id6757463780?uo=4,Entertainment,17+,4.67527,TRUE,0,,,,HANNAH RENEE KIRK,https://www.dootchi.ai,,2026-01-11T08:00:00Z,2026-04-02T11:54:36Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
PALs by Tavus: AI Companions,ios,ios,io.tavus.pals-ios,https://apps.apple.com/us/app/pals-by-tavus-ai-companions/id6758316493?uo=4,Health & Fitness,17+,5,TRUE,0,,,,"Tavus, Inc.",https://www.tavus.io/,,2026-03-31T07:00:00Z,2026-04-04T17:17:13Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Sybo.ai: AI companion & friend,ios,ios,com.elnova.syboai,https://apps.apple.com/us/app/sybo-ai-ai-companion-friend/id6741431633?uo=4,Lifestyle,4+,4.78571,TRUE,0,,,,LoveOnes.ai,https://sybo.ai/,,2025-08-18T07:00:00Z,2026-04-07T13:38:25Z,mixed,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
Amora AI Companion,ios,ios,com.amora.companion,https://apps.apple.com/us/app/amora-ai-companion/id6755445210?uo=4,Lifestyle,17+,0,TRUE,0,,,,Tatenda Muzenda,https://amoracompanion.site/,,2026-01-20T08:00:00Z,2026-01-20T11:26:29Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Microsoft Copilot,ios,ios,com.microsoft.copilot,https://apps.apple.com/us/app/microsoft-copilot/id6472538445?uo=4,Productivity,12+,4.83975,TRUE,0,,,,Microsoft Corporation,,,2023-12-29T08:00:00Z,2026-04-07T23:43:29Z,general_purpose,TRUE,https://copilot.microsoft.com,TRUE,Microsoft account,FALSE,,FALSE,FALSE,"Copilot Pro: priority access, GPT-5, image gen boost, Office integration",$20.00/month,"en, es, fr, de, it, pt, ja, ko, zh, ar, ru, nl, pl, sv"
Chatbot AI Assistant - Genie,ios,ios,co.appnation.geniechat,https://apps.apple.com/us/app/chatbot-ai-assistant-genie/id1658377526?uo=4,Productivity,12+,4.71921,TRUE,0,,,,APPNATION YAZILIM HIZMETLERI TICARET ANONIM SIRKETI,https://appnation.co,,2022-12-08T08:00:00Z,2026-04-08T20:54:25Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,"AR, NL, EN, FR, DE, HI, IT, JA, KO, PT, RU, ZH, ES, TR"
Yuna - AI Friend,ios,ios,com.coreapps.yuna,https://apps.apple.com/us/app/yuna-ai-friend/id6757748187?uo=4,Entertainment,4+,4.625,TRUE,0,,,,PINAR KOCAK,https://yuna.coreapps.co/,,2026-03-08T08:00:00Z,2026-03-27T09:44:32Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
SoulLink: AI Friend,ios,ios,now.soullink,https://apps.apple.com/us/app/soullink-ai-friend/id6752530994?uo=4,Lifestyle,4+,4.77778,TRUE,0,,,,"Daedalia, Inc.",http://getsoullink.com,,2026-02-02T08:00:00Z,2026-04-09T22:08:58Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Viky AI Girlfriend Chat Games,ios,ios,com.girlfriend.appviky,https://apps.apple.com/us/app/viky-ai-girlfriend-chat-games/id6475893454?uo=4,Entertainment,17+,3.86957,TRUE,0,,,,Yuliia Lukoianova,https://vikyaigirlfriendchat.blogspot.com,,2024-02-01T08:00:00Z,2024-03-15T15:15:28Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend & Companion Chat,ios,ios,com.aicompanion.char,https://apps.apple.com/us/app/ai-girlfriend-companion-chat/id6740691464?uo=4,Lifestyle,17+,4.488,TRUE,0,,,,VIT PROJECTS LTD,https://aicompanion.lol,,2025-02-20T08:00:00Z,2025-09-05T12:08:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Lust Chat- Ai Girlfriend,ios,ios,com.gchjios.ai.lustchat,https://apps.apple.com/us/app/lust-chat-ai-girlfriend/id6757586047?uo=4,Games,17+,0,TRUE,0,,,,宇豪 林,https://shuhaogametudio.site/,,2026-01-18T08:00:00Z,2026-01-18T15:39:45Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
HeyLady: Indian AI Girlfriend,ios,ios,com.heyladyaichat.app,https://apps.apple.com/us/app/heylady-indian-ai-girlfriend/id6752016728?uo=4,Entertainment,17+,0,TRUE,0,,,,Harsh Jani,https://spiretechs.com,,2025-09-25T07:00:00Z,2026-02-16T01:09:41Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Mia: Waifu AI Anime Girlfriend,ios,ios,com.NatalliaUvarova.myWaifu.app,https://apps.apple.com/us/app/mia-waifu-ai-anime-girlfriend/id6761285983?uo=4,Entertainment,17+,0,TRUE,0,,,,NATALLIA UVARAVA,,,2026-04-07T07:00:00Z,2026-04-07T12:58:46Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Aimora AI Girlfriend Simulator,ios,ios,berton.united.Aimora,https://apps.apple.com/us/app/aimora-ai-girlfriend-simulator/id6454352328?uo=4,Social Networking,17+,4.67513,TRUE,0,,,,Origin Labs s.r.o.,,,2023-07-31T07:00:00Z,2025-07-30T18:54:16Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend - Chat Game,ios,ios,com.ai.girl.app,https://apps.apple.com/us/app/ai-girlfriend-chat-game/id6497949534?uo=4,Entertainment,17+,4.11111,TRUE,0,,,,PARAMOUNT CODERS LTD,,,2024-05-12T07:00:00Z,2024-05-13T09:19:36Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
SpicyChat AI Girlfriend,ios,ios,fun.virtualgirl.aigirlfriend,https://apps.apple.com/us/app/spicychat-ai-girlfriend/id6739732063?uo=4,Entertainment,17+,4.4855,TRUE,0,,,,Khaiala Nasibova,https://virtualgirl.fun/,,2025-02-25T08:00:00Z,2025-09-03T12:15:34Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
BaeBoo: Your AI Girlfriends,ios,ios,com.baeboo.app,https://apps.apple.com/us/app/baeboo-your-ai-girlfriends/id6755102000?uo=4,Entertainment,17+,0,TRUE,0,,,,Ajay Pratap Singh,http://baeboo.love/,,2026-02-18T08:00:00Z,2026-02-22T16:03:05Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
